X;Y;NUMNAT
21.6636616518666;60.0837906823863;FI000306
22.3724399103579;59.9931004253736;FI000307
22.5070721947011;59.9754594225052;FI000308
22.5407113966088;59.9710308811999;FI000309
22.6079670889412;59.962151863849;FI000310
22.8766856124358;59.9263436253096;FI000311
22.910241040552;59.9218347596771;FI000312
22.9437887949414;59.9173186039328;FI000313
23.077902883721;59.8991811204344;FI000314
23.1784074079576;59.8855015612645;FI000315
23.2118934287039;59.8809271578493;FI000316
23.5797254627172;59.8301292362067;FI000317
19.5945442074556;60.3457307331492;FI000318
19.8684844943201;60.3151708168448;FI000319
19.9026967393199;60.3113172210772;FI000320
19.9369022164021;60.3074561631753;FI000321
19.9711009146221;60.3035876449221;FI000322
20.00529282305;60.2997116681038;FI000323
20.0736562268819;60.2919373459302;FI000324
20.1078277004992;60.2880390041617;FI000325
20.1419923407504;60.2841332110014;FI000326
20.1761501367788;60.2802199682498;FI000327
20.2103010777423;60.2762992777106;FI000328
20.2444451528135;60.2723711411901;FI000329
20.3127126620428;60.2644925374458;FI000330
20.3468360746198;60.2605420738494;FI000331
20.3809525781423;60.2565841715265;FI000332
20.4150621618564;60.2526188322981;FI000333
20.6876884329175;60.2206286093338;FI000334
21.5367269052584;60.1176026203201;FI000335
21.5705949234143;60.1133855301428;FI000336
21.6383090891795;60.104929237567;FI000337
21.6721552163774;60.1006900390162;FI000338
22.5495566546346;59.9878912445066;FI000339
22.6168391364802;59.9790091635003;FI000340
22.8856644365868;59.9431885795375;FI000341
22.9192331687162;59.938678160542;FI000342
22.9527942175191;59.9341604491774;FI000343
22.9863475733991;59.9296354474734;FI000344
23.0198932267758;59.9251031574624;FI000345
23.0534311680841;59.9205635811794;FI000346
23.1204838763144;59.9114625779502;FI000347
23.1875056218831;59.9023324541178;FI000348
23.2210048599232;59.8977564770904;FI000349
23.2879800191599;59.8885827030655;FI000350
23.3214559214614;59.8839849101769;FI000351
23.3883843243109;59.8747675229384;FI000352
23.421836806058;59.8701479327127;FI000353
19.6021951127578;60.3627135179756;FI000354
19.7735290744704;60.3436629408584;FI000355
19.8077757130594;60.3398304033885;FI000356
19.8420156079955;60.3359903960332;FI000357
19.9104751229231;60.3282879787731;FI000358
19.9446947209579;60.3244255724291;FI000359
19.9789075314269;60.3205557033211;FI000360
20.0131135433881;60.3166783732369;FI000361
20.0815051280939;60.3089013373051;FI000362
20.1156906790284;60.3050016350477;FI000363
20.1498693878349;60.301094478994;FI000364
20.2182062356057;60.2932578127103;FI000365
20.3547973483926;60.2774951140856;FI000366
20.3889278588158;60.2735358320863;FI000367
20.7298501177811;60.2335341529563;FI000368
21.3077976935614;60.1638292031691;FI000369
21.4773878161149;60.1429209367975;FI000370
21.5451730805098;60.1345059606027;FI000371
21.5790547891801;60.1302874080967;FI000372
21.6129292018421;60.1260614818793;FI000373
21.6467963082724;60.1218281838749;FI000374
21.748353688167;60.1090840784236;FI000375
22.3900036743823;60.026834495066;FI000376
22.4236999510344;60.0224321833528;FI000377
22.4573886806935;60.0180225468536;FI000378
22.5247434596937;60.0091813074678;FI000379
22.8610612053794;59.9645363033201;FI000380
22.8946509344552;59.9600316268457;FI000381
22.9282329802097;59.9555196537151;FI000382
22.9618073330221;59.9510003859573;FI000383
22.9953739832874;59.946473825604;FI000384
23.0289329214158;59.9419399746894;FI000385
23.0624841378336;59.9373988352502;FI000386
23.1630913613196;59.923731706193;FI000387
23.2301240602746;59.9145838816577;FI000388
23.2636287462549;59.9099990539902;FI000389
23.3640960366856;59.8962009340554;FI000390
19.7469900735488;60.3644636292958;FI000391
19.8497724782844;60.3529620002537;FI000392
19.8840197678781;60.3491131804808;FI000393
19.9182602831383;60.3452568919605;FI000394
19.9524940130822;60.3413931364759;FI000395
19.9867209467417;60.3375219158138;FI000396
20.0209410731634;60.3336432317634;FI000397
20.0551543814086;60.3297570861171;FI000398
20.0893608605533;60.3258634806701;FI000399
20.123560499688;60.3219624172205;FI000400
20.1577532879182;60.3180538975694;FI000401
20.191939214364;60.3141379235209;FI000402
20.3969100681533;60.2904856382744;FI000403
20.7720396400095;60.2464276040298;FI000404
20.8061002107599;60.2423777626167;FI000405
21.2142729206671;60.1932014735086;FI000406
21.3501012496738;60.176572510881;FI000407
21.519723837105;60.1556200594317;FI000408
21.5536265415332;60.1514074218211;FI000409
21.5875219509566;60.1471874062449;FI000410
21.6214100551261;60.1429600146265;FI000411
21.6552908438079;60.1387252488919;FI000412
21.72303043385;60.1302336027922;FI000413
22.3987968573725;60.0436986843536;FI000414
22.4325066006354;60.0392948518329;FI000415
22.4662087874131;60.0348836922399;FI000416
22.4999034078573;60.0304652075687;FI000417
22.5335904521354;60.0260393998158;FI000418
22.6346060298781;60.0127180580718;FI000419
22.6682626714751;60.0082629780104;FI000420
22.7355530696405;59.9993308807227;FI000421
22.9036451156474;59.9768727648057;FI000422
22.9372404846478;59.9723592367671;FI000423
22.9708281510751;59.9678384118425;FI000424
23.004408105315;59.9633102920655;FI000425
23.0379803377691;59.9587748794721;FI000426
23.0715448388546;59.954232176101;FI000427
23.1051015990044;59.9496821839935;FI000428
23.1721918583067;59.9405603417471;FI000429
23.2057253384035;59.9359884957037;FI000430
23.2392510394532;59.9314093691149;FI000431
23.2727689519672;59.9268229640348;FI000432
23.3062790664728;59.9222292825204;FI000433
23.3397813735128;59.9176283266308;FI000434
23.4402413555055;59.9037818333436;FI000435
23.4737123384281;59.8991518005987;FI000436
23.5071754668363;59.894514503814;FI000437
23.5406307313678;59.8898699450642;FI000438
19.7204227022773;60.3852576708585;FI000439
19.8232678899763;60.3737744508324;FI000440
19.8575361119119;60.3699317590021;FI000441
19.8917975618136;60.366081594224;FI000442
19.9260522286722;60.3622239582803;FI000443
19.9603001014932;60.3583588529562;FI000444
19.9945411692968;60.3544862800398;FI000445
20.0287754211177;60.3506062413222;FI000446
20.0630028460057;60.3467187385973;FI000447
20.097223433025;60.3428237736622;FI000448
20.1314371712546;60.3389213483166;FI000449
20.1656440497883;60.3350114643633;FI000450
20.1998440577347;60.3310941236081;FI000451
20.5073331630633;60.2955028001019;FI000452
20.7461009550407;60.2674040311629;FI000453
20.7801825109891;60.2633602038571;FI000454
20.8142570028454;60.2593089527471;FI000455
21.3584795457891;60.1934808244465;FI000456
21.3924323373237;60.1893036556311;FI000457
21.4942471542209;60.176727817536;FI000458
21.5620872975641;60.1683070015783;FI000459
21.5959964179896;60.1640855221898;FI000460
21.6298982239002;60.1598566644273;FI000461
21.6637927050519;60.1556204302187;FI000462
21.7315596521794;60.1471258401881;FI000463
21.7654320977439;60.1428674882355;FI000464
21.799297177727;60.1386017675757;FI000465
21.9685117386046;60.1171627017183;FI000466
22.3738668111293;60.0649589961183;FI000467
22.4075975869866;60.0605609733797;FI000468
22.4413208067242;60.0561556192891;FI000469
22.4750364604687;60.0517429358393;FI000470
22.5087445383624;60.0473229250263;FI000471
22.5424450305631;60.0428955888482;FI000472
22.5761379272441;60.0384609293061;FI000473
22.6098232185946;60.0340189484037;FI000474
22.643500894819;60.0295696481474;FI000475
22.6771709461376;60.0251130305461;FI000476
22.7108333627862;60.0206490976116;FI000477
22.7444881350164;60.0161778513579;FI000478
22.9462556916617;59.989196907268;FI000479
23.013449949131;59.9801448444263;FI000480
23.0470354854936;59.9756078693782;FI000481
23.1141833255159;59.9665120422302;FI000482
23.1813001248392;59.9573870593134;FI000483
23.2148468603872;59.9528136395641;FI000484
23.2819169556907;59.943644953751;FI000485
23.3154402964672;59.9390496918019;FI000486
23.3489558200341;59.9344471532386;FI000487
23.3824635169414;59.9298373401249;FI000488
