X;Y;NUMNAT
4.784760157;51.34136394;980187
4.81335905;51.34080216;980188
4.84195725;51.34023386;980189
4.870554785;51.33965903;980190
4.899151648;51.3390777;980191
4.927747762;51.33848983;980192
4.956343188;51.33789544;980193
4.984937921;51.33729453;980194
5.013531916;51.33668711;980195
5.042125168;51.33607317;980196
5.070717702;51.33545271;980197
5.099309512;51.33482574;980198
5.127900522;51.33419224;980199
3.153464649;51.34466862;980200
3.182078406;51.34447945;980201
3.210691961;51.34428373;980202
3.239305317;51.34408145;980203
3.267918435;51.34387264;980204
3.296531305;51.34365732;980205
3.32514396;51.34343541;980206
3.353756356;51.34320697;980207
4.211969337;51.33331321;980208
4.240569728;51.33288212;980209
4.269169615;51.3324445;980210
4.29776899;51.33200037;980211
4.326367788;51.33154968;980212
4.354966056;51.33109248;980213
4.383563788;51.33062875;980214
4.412160952;51.33015849;980215
4.440757532;51.3296817;980216
4.469353555;51.32919839;980217
4.497949013;51.32870856;980218
4.526543831;51.32821218;980219
4.555138065;51.32770929;980220
4.583731711;51.32719988;980221
4.61232473;51.32668394;980222
4.640917109;51.32616147;980223
4.669508877;51.32563249;980224
4.698100027;51.32509698;980225
4.726690482;51.32455495;980226
4.755280301;51.32400639;980227
4.78386948;51.32345132;980228
4.812457977;51.32288973;980229
4.841045778;51.32232161;980230
4.869632916;51.32174698;980231
4.898219384;51.32116584;980232
4.926805104;51.32057816;980233
4.955390135;51.31998397;980234
4.983974473;51.31938327;980235
5.012558078;51.31877605;980236
5.041140937;51.31816231;980237
5.06972308;51.31754206;980238
5.0983045;51.3169153;980239
5.126885123;51.31628201;980240
5.155465005;51.31564222;980241
5.18404414;51.31499591;980242
5.212622489;51.31434309;980243
3.095960192;51.32710725;980244
3.124563954;51.32693118;980245
3.153167515;51.3267486;980246
3.18177086;51.32655949;980247
3.210374003;51.32636383;980248
3.238976949;51.32616162;980249
3.267579657;51.32595288;980250
3.296182117;51.32573763;980251
3.324784363;51.32551579;980252
3.353386352;51.32528743;980253
4.182696703;51.31582126;980254
4.211287221;51.31539684;980255
4.239877212;51.31496588;980256
4.2684667;51.31452841;980257
4.297055676;51.31408442;980258
4.325644076;51.31363388;980259
4.354231945;51.31317683;980260
4.38281928;51.31271325;980261
4.411406048;51.31224315;980262
4.439992231;51.31176651;980263
4.468577857;51.31128335;980264
4.497162918;51.31079368;980265
4.525747341;51.31029747;980266
4.554331179;51.30979474;980267
4.582914429;51.3092855;980268
4.611497056;51.30876973;980269
4.64007904;51.30824744;980270
4.668660414;51.30771862;980271
4.697241172;51.3071833;980272
4.725821236;51.30664144;980273
4.754400663;51.30609307;980274
4.78297945;51.30553818;980275
4.811557559;51.30497677;980276
4.84013497;51.30440884;980277
4.868711719;51.3038344;980278
4.897287798;51.30325345;980279
4.925863132;51.30266597;980280
4.954437776;51.30207198;980281
4.983011727;51.30147148;980282
5.011584948;51.30086446;980283
5.040157423;51.30025093;980284
5.068729182;51.29963089;980285
5.097300218;51.29900433;980286
5.125870461;51.29837126;980287
5.154439961;51.29773168;980288
5.183008716;51.29708559;980289
5.211576687;51.29643299;980290
5.44009174;51.29097783;980291
5.468652433;51.29026665;980292
5.497212299;51.28954897;980293
3.067090585;51.30935602;980294
3.095684084;51.30918658;980295
3.12427744;51.30901058;980296
3.152870597;51.30882805;980297
3.181463537;51.30863901;980298
3.210056276;51.30844342;980299
3.23864882;51.30824127;980300
3.267241125;51.3080326;980301
3.295833184;51.30781742;980302
3.324425029;51.30759565;980303
3.353016617;51.30736736;980304
4.153444839;51.29832197;980305
4.182025475;51.29790423;980306
4.210605601;51.29747995;980307
4.2391852;51.29704913;980308
4.267764295;51.2966118;980309
4.296342879;51.29616795;980310
4.324920889;51.29571756;980311
4.353498367;51.29526065;980312
4.382075312;51.29479723;980313
4.410651691;51.29432728;980314
4.439227483;51.29385079;980315
4.467802719;51.2933678;980316
4.496377391;51.29287829;980317
4.524951426;51.29238224;980318
4.553524875;51.29187968;980319
4.582097737;51.2913706;980320
4.610669978;51.290855;980321
4.639241575;51.29033288;980322
4.667812563;51.28980424;980323
4.696382934;51.28926909;980324
4.724952616;51.28872741;980325
4.753521658;51.28817922;980326
4.78209006;51.28762452;980327
4.810657787;51.2870633;980328
4.839224816;51.28649556;980329
4.867791182;51.28592131;980330
4.896356879;51.28534055;980331
4.924921835;51.28475327;980332
4.953486099;51.28415947;980333
4.98204967;51.28355917;980334
5.010612516;51.28295235;980335
5.039174613;51.28233903;980336
5.067735996;51.28171919;980337
5.096296657;51.28109285;980338
5.124856527;51.28045999;980339
5.153415653;51.27982062;980340
5.181974034;51.27917475;980341
5.210531636;51.27852237;980342
5.410412603;51.27377348;980343
5.438963752;51.27306905;980344
5.467514082;51.27235811;980345
5.496063584;51.27164067;980346
5.524612197;51.27091672;980347
3.009658308;51.29175398;980348
3.038241786;51.29159764;980349
3.066825079;51.29143478;980350
3.095408179;51.29126541;980351
3.123991137;51.29108946;980352
3.152573896;51.29090699;980353
3.18115644;51.29071801;980354
3.209738782;51.29052248;980355
3.238320931;51.2903204;980356
3.266902842;51.2901118;980357
3.295484506;51.28989669;980358
3.324065957;51.289675;980359
3.352647153;51.28944678;980360
3.524128572;51.28794028;980361
3.552707783;51.28766631;980362
3.581286672;51.28738583;980363
3.609865234;51.28709881;980364
3.638443464;51.28680523;980365
3.66702135;51.28650513;980366
3.695598884;51.28619852;980367
4.124213749;51.28081538;980368
4.15278448;51.28040428;980369
4.181354731;51.27998667;980370
4.209924473;51.27956253;980371
4.238493686;51.27913185;980372
4.267062396;51.27869466;980373
4.295630596;51.27825096;980374
4.324198224;51.27780072;980375
4.352765318;51.27734396;980376
4.38133188;51.27688069;980377
4.409897877;51.27641089;980378
4.438463286;51.27593456;980379
4.467028139;51.27545172;980380
4.495592428;51.27496237;980381
4.524156084;51.27446649;980382
4.552719151;51.27396409;980383
4.581281633;51.27345518;980384
4.609843496;51.27293975;980385
4.638404713;51.2724178;980386
4.666965323;51.27188934;980387
4.695525316;51.27135436;980388
4.724084622;51.27081286;980389
4.752643287;51.27026485;980390
4.781201314;51.26971033;980391
4.809758667;51.2691493;980392
4.83831532;51.26858175;980393
4.866871311;51.26800769;980394
4.895426634;51.26742712;980395
4.92398122;51.26684004;980396
4.952535112;51.26624644;980397
4.981088313;51.26564634;980398
5.00964079;51.26503973;980399
5.038192518;51.26442661;980400
5.066743532;51.26380698;980401
5.095293825;51.26318084;980402
5.123843331;51.2625482;980403
5.152392089;51.26190904;980404
5.180940105;51.26126339;980405
5.209487344;51.26061122;980406
5.238033781;51.25995255;980407
5.266579451;51.25928738;980408
5.295124348;51.2586157;980409
5.323668412;51.25793751;980410
5.352211678;51.25725283;980411
5.380754148;51.25656163;980412
5.409295792;51.25586394;980413
5.437836584;51.25515974;980414
5.466376557;51.25444904;980415
5.494915704;51.25373184;980416
5.523453965;51.25300814;980417
