X;Y;NUMNAT
12.8069396495256;46.6461473115119;AT000156
12.8328333930347;46.6437546045532;AT000157
12.8587248448678;46.6413560219694;AT000158
12.8846139997104;46.6389515645401;AT000159
12.9105008522515;46.6365412330465;AT000160
12.9363853971826;46.6341250282718;AT000161
12.9622676291984;46.6317029510009;AT000162
12.9881475429964;46.6292750020206;AT000163
13.0140251332773;46.6268411821196;AT000164
13.0399003947445;46.6244014920881;AT000165
13.0657733221045;46.6219559327184;AT000166
13.0916439100667;46.6195045048045;AT000167
13.1175121533437;46.6170472091424;AT000168
13.1433780466508;46.6145840465296;AT000169
13.1692415847066;46.6121150177656;AT000170
13.1951027622323;46.6096401236518;AT000171
13.2209615739525;46.6071593649913;AT000172
13.2468180145946;46.6046727425889;AT000173
13.2726720788891;46.6021802572514;AT000174
13.2985237615695;46.5996819097873;AT000175
13.3243730573723;46.597177701007;AT000176
13.350219961037;46.5946676317225;AT000177
13.3760644673064;46.592151702748;AT000178
13.4019065709261;46.589629914899;AT000179
13.4277462666447;46.5871022689932;AT000180
13.4535835492141;46.5845687658501;AT000181
13.4794184133891;46.5820294062906;AT000182
13.5052508539276;46.5794841911378;AT000183
13.5310808655906;46.5769331212164;AT000184
13.5569084431422;46.5743761973531;AT000185
13.5827335813496;46.5718134203762;AT000186
13.6085562749829;46.5692447911159;AT000187
13.6343765188157;46.5666703104042;AT000188
13.6601943076242;46.5640899790747;AT000189
13.6860096361882;46.5615037979631;AT000190
13.7118224992904;46.5589117679067;AT000191
13.7376328917164;46.5563138897446;AT000192
13.7634408082554;46.5537101643179;AT000193
13.7892462436993;46.5511005924691;AT000194
13.8150491928435;46.5484851750429;AT000195
13.8408496504863;46.5458639128856;AT000196
13.8666476114291;46.5432368068451;AT000197
13.8924430704768;46.5406038577716;AT000198
13.9182360224372;46.5379650665165;AT000199
13.9440264621212;46.5353204339333;AT000200
13.969814384343;46.5326699608774;AT000201
13.9955997839201;46.5300136482057;AT000202
14.021382655673;46.527351496777;AT000203
14.0471629944255;46.5246835074519;AT000204
14.0729407950044;46.5220096810928;AT000205
14.09871605224;46.5193300185638;AT000206
14.1244887609656;46.5166445207309;AT000207
14.1502589160177;46.5139531884618;AT000208
14.1760265122362;46.511256022626;AT000209
14.2017915444641;46.5085530240946;AT000210
14.2275540075477;46.5058441937409;AT000211
14.2533138963363;46.5031295324395;AT000212
14.2790712056828;46.5004090410671;AT000213
14.3048259304431;46.497682720502;AT000214
14.3305780654764;46.4949505716243;AT000215
14.3563276056452;46.4922125953159;AT000216
14.3820745458153;46.4894687924606;AT000217
14.4078188808557;46.4867191639437;AT000218
14.4335606056386;46.4839637106525;AT000219
14.4592997150396;46.4812024334759;AT000220
14.4850362039376;46.4784353333047;AT000221
14.5107700672148;46.4756624110313;AT000222
14.5365012997564;46.4728836675501;AT000223
14.5622298964514;46.4700991037569;AT000224
14.5879558521918;46.4673087205498;AT000225
14.6136791618728;46.4645125188281;AT000226
14.6393998203932;46.4617104994932;AT000227
14.665117822655;46.4589026634482;AT000228
10.052878293145;46.8842110855654;AT000229
10.0789928418327;46.882444658318;AT000230
10.105105675827;46.8806722813888;AT000231
10.1312167895326;46.8788939553599;AT000232
10.1573261773568;46.8771096808152;AT000233
10.183433833709;46.8753194583409;AT000234
10.2095397530009;46.8735232885248;AT000235
10.4705021798133;46.855234617255;AT000236
10.4965886232699;46.8533730660222;AT000237
10.522673262786;46.8515055746503;AT000238
10.5487560928036;46.8496321437519;AT000239
10.5748371077668;46.8477527739414;AT000240
10.7573529247982;46.8344309477418;AT000241
10.7834192196033;46.8325040889823;AT000242
10.8094836494592;46.830571296926;AT000243
10.8355462088342;46.8286325722062;AT000244
10.861606892199;46.8266879154582;AT000245
10.8876656940266;46.8247373273191;AT000246
10.9137226087926;46.822780808428;AT000247
10.939777630975;46.8208183594258;AT000248
10.9658307550544;46.8188499809552;AT000249
10.9918819755135;46.8168756736609;AT000250
11.017931286838;46.8148954381895;AT000251
11.0439786835156;46.8129092751894;AT000252
12.4475430705623;46.6968728075329;AT000253
12.4734767485636;46.6945616837799;AT000254
12.4994082074098;46.6922446717899;AT000255
12.525337441741;46.6899217723175;AT000256
12.5512644462004;46.6875929861188;AT000257
12.5771892154341;46.6852583139518;AT000258
12.6031117440909;46.6829177565766;AT000259
12.6290320268227;46.6805713147549;AT000260
12.654950058284;46.6782189892501;AT000261
12.6808658331324;46.6758607808278;AT000262
12.7067793460283;46.6734966902552;AT000263
12.732690591635;46.6711267183012;AT000264
12.7585995646188;46.6687508657368;AT000265
12.7845062596488;46.6663691333348;AT000266
12.8104106713971;46.6639815218697;AT000267
12.8363127945386;46.6615880321177;AT000268
12.8622126237513;46.6591886648573;AT000269
12.888110153716;46.6567834208682;AT000270
12.9140053791165;46.6543723009325;AT000271
12.9398982946395;46.6519553058337;AT000272
12.9657888949748;46.6495324363573;AT000273
12.9916771748149;46.6471036932907;AT000274
13.0175631288555;46.644669077423;AT000275
13.0434467517951;46.6422285895452;AT000276
13.0693280383354;46.6397822304499;AT000277
13.0952069831808;46.6373300009318;AT000278
13.121083581039;46.6348719017872;AT000279
13.1469578266204;46.6324079338145;AT000280
13.1728297146385;46.6299380978135;AT000281
13.1986992398099;46.6274623945862;AT000282
13.2245663968542;46.6249808249363;AT000283
13.2504311804939;46.622493389669;AT000284
13.2762935854546;46.6200000895919;AT000285
13.3021536064649;46.6175009255139;AT000286
13.3280112382565;46.6149958982459;AT000287
13.3538664755641;46.6124850086006;AT000288
13.3797193131254;46.6099682573926;AT000289
13.4055697456812;46.6074456454382;AT000290
13.4314177679755;46.6049171735554;AT000291
13.4572633747551;46.6023828425643;AT000292
13.48310656077;46.5998426532865;AT000293
13.5089473207733;46.5972966065456;AT000294
13.5347856495212;46.5947447031669;AT000295
13.5606215417729;46.5921869439776;AT000296
13.5864549922908;46.5896233298065;AT000297
13.6122859958402;46.5870538614845;AT000298
13.6381145471898;46.584478539844;AT000299
13.6639406411112;46.5818973657194;AT000300
13.6897642723792;46.5793103399468;AT000301
13.7155854357717;46.5767174633642;AT000302
13.7414041260697;46.5741187368112;AT000303
13.7672203380573;46.5715141611294;AT000304
13.7930340665219;46.568903737162;AT000305
13.818845306254;46.5662874657543;AT000306
13.8446540520471;46.5636653477529;AT000307
13.870460298698;46.5610373840067;AT000308
13.8962640410066;46.558403575366;AT000309
13.922065273776;46.5557639226832;AT000310
13.9478639918125;46.5531184268123;AT000311
13.9736601899254;46.5504670886091;AT000312
13.9994538629276;46.5478099089311;AT000313
14.0252450056346;46.5451468886379;AT000314
14.0510336128657;46.5424780285905;AT000315
14.076819679443;46.539803329652;AT000316
14.1026032001919;46.5371227926871;AT000317
14.128384169941;46.5344364185622;AT000318
14.1541625835223;46.5317442081457;AT000319
14.1799384357708;46.5290461623077;AT000320
14.2057117215249;46.52634228192;AT000321
14.231482435626;46.5236325678563;AT000322
14.257250572919;46.5209170209919;AT000323
14.2830161282519;46.5181956422041;AT000324
14.3087790964759;46.5154684323718;AT000325
14.3345394724458;46.5127353923757;AT000326
14.3602972510192;46.5099965230983;AT000327
14.3860524270572;46.5072518254238;AT000328
14.4118049954242;46.5045013002384;AT000329
14.4375549509878;46.5017449484299;AT000330
14.463302288619;46.4989827708877;AT000331
14.4890470031919;46.4962147685033;AT000332
14.514789089584;46.4934409421698;AT000333
14.5405285426762;46.490661292782;AT000334
14.5662653573526;46.4878758212365;AT000335
14.5919995285005;46.4850845284318;AT000336
14.6177310510108;46.482287415268;AT000337
14.6434599197775;46.4794844826471;AT000338
14.6691861296979;46.4766757314727;AT000339
14.6949096756728;46.4738611626502;AT000340
10.0031996309502;46.9056335233423;AT000341
10.0293261906177;46.9038784205033;AT000342
