X,Y,NUMNAT
12.3040024985459,50.1891414121234,960001
12.3075396267158,50.2069474062343,960002
12.2833241981244,50.227021379436,960003
12.3110792528567,50.2247529036248,960004
12.2590894830062,50.2470900588426,960005
12.2868566796278,50.2448271288614,960006
12.3146213796014,50.2425579023747,960007
12.3423835763352,50.2402823801818,960008
12.2626148066917,50.2648960569267,960009
12.2903916577799,50.2626323780195,960010
12.3181660095864,50.2603624005629,960011
12.3459378555131,50.258086125357,960012
12.210562119426,50.2872115043962,960013
12.2383536155906,50.2849596798506,960014
12.2661426230574,50.2827015531161,960015
12.293929135214,50.2804371249891,960016
12.3217131454518,50.2781663962682,960017
12.3494946471659,50.275889367754,960018
12.214073087852,50.3050179896586,960019
12.2418742569555,50.3027654196916,960020
12.2696729347337,50.3005065454893,960021
12.2974691145674,50.2982413678485,960022
12.3252627898416,50.2959698875685,960023
12.3530539539444,50.2936921054504,960024
12.380842600268,50.2914080222977,960025
12.0506694474024,50.3362113875241,960026
12.0784951204622,50.3339959261686,960027
12.1063183393966,50.3317741537899,960028
12.1341390975579,50.3295460711726,960029
12.1619573883021,50.3273116791036,960030
12.1897732049887,50.325070978372,960031
12.2175865409811,50.322823969769,960032
12.2453973896463,50.320570654088,960033
12.2732057443548,50.3183110321243,960034
12.3010115984811,50.3160451046754,960035
12.3288149454031,50.3137728725413,960036
12.3566157785025,50.3114943365237,960037
12.3844140911649,50.3092094974265,960038
11.9984491223901,50.3584347413313,960039
12.0262893907725,50.3562311747663,960040
12.0541272157545,50.3540212935622,960041
12.0819625906743,50.3518050985,960042
12.1097955088739,50.349582590363,960043
12.1376259636991,50.3473537699364,960044
12.1654539484989,50.3451186380079,960045
12.1932794566263,50.342877195367,960046
12.221102481438,50.3406294428055,960047
12.2489230162942,50.3383753811172,960048
12.2767410545589,50.3361150110984,960049
12.3045565895996,50.333848333547,960050
12.3323696147877,50.3315753492635,960051
12.3601801234984,50.3292960590503,960052
12.3879881091102,50.327010463712,960053
12.4157935650059,50.3247185640552,960054
12.0018899160007,50.3762456019482,960055
12.0297398980776,50.3740413054941,960056
12.0575874341692,50.3718306923473,960057
12.085432517607,50.3696137632897,960058
12.1132751417263,50.3673905191049,960059
12.141115299866,50.3651609605788,960060
12.1689529853686,50.3629250884997,960061
12.1967881915803,50.3606829036577,960062
12.224620911851,50.3584344068452,960063
12.2524511395343,50.3561795988565,960064
12.2802788679873,50.3539184804885,960065
12.3081040905712,50.3516510525399,960066
12.3359268006504,50.3493773158116,960067
12.3637469915935,50.3470972711066,960068
12.3915646567724,50.34481091923,960069
12.4193797895631,50.3425182609893,960070
11.9496064250354,50.3984470478691,960071
11.9774710045866,50.39625466107,960072
12.0053331489252,50.3940559539661,960073
12.0331928513686,50.3918509273353,960074
12.0610501052382,50.3896395819578,960075
12.0889049038588,50.3874219186156,960076
12.1167572405589,50.3851979380933,960077
12.1446071086706,50.3829676411774,960078
12.1724545015297,50.3807310286564,960079
12.2002994124758,50.3784881013213,960080
12.2281418348519,50.376238859965,960081
12.255981762005,50.3739833053825,960082
12.2838191872856,50.3717214383711,960083
12.3116541040478,50.3694532597302,960084
12.3394865056498,50.3671787702613,960085
12.3673163854532,50.3648979707679,960086
12.3951437368234,50.362610862056,960087
12.4229685531295,50.3603174449333,960088
12.4507908277445,50.3580177202099,960089
12.4786105540451,50.3557116886981,960090
11.9530326380155,50.4162583441277,960091
11.980906949776,50.4140652309759,960092
12.0087788237452,50.4118657954632,960093
12.036648253234,50.4096600383681,960094
12.0645152315568,50.4074479604712,960095
12.0923797520316,50.4052295625554,960096
12.1202418079803,50.4030048454056,960097
12.1481013927282,50.400773809809,960098
12.1759584996044,50.3985364565548,960099
12.2038131219417,50.3962927864343,960100
12.2316652530765,50.3940428002412,960101
12.2595148863488,50.3917864987711,960102
12.2873620151026,50.3895238828218,960103
12.3152066326854,50.3872549531934,960104
12.3430487324484,50.3849797106878,960105
12.3708883077467,50.3826981561094,960106
12.3987253519389,50.3804102902645,960107
12.4265598583876,50.3781161139617,960108
12.454391820459,50.3758156280115,960109
12.4822212315231,50.3735088332268,960110
11.9006858864508,50.4384378317394,960111
11.9285747977581,50.4362566431129,960112
11.9564612820946,50.4340691285168,960113
11.9843453327572,50.4318752887259,960114
12.0122269430463,50.4296751245173,960115
12.0401061062659,50.4274686366698,960116
12.0679828157238,50.4252558259649,960117
12.0958570647311,50.423036693186,960118
12.123728846603,50.4208112391185,960119
12.1515981546581,50.4185794645502,960120
12.1794649822186,50.4163413702709,960121
12.2073293226107,50.4140969570726,960122
