Group.1,Group.2,x
583340705169cc000e104173,FALSE,205
583340e21f65c8000d615b95,FALSE,232
58341f8eabf514000f71b687,FALSE,205
58342149abf514000e94c52d,FALSE,220
583422e7abf514000e94c550,FALSE,205
58347341e5f738000eba3377,FALSE,211
58356f75db03c2000ddc9f9a,FALSE,237
5836afb1e472ac000ef87953,FALSE,216
5836b021b1e631000df85f0e,FALSE,208
5836b2c1e472ac000ef8795c,FALSE,205
5836b341b1e631000fd01a56,FALSE,228
5836b70bb1e631000e49b939,FALSE,215
5836b784b1e631000df85f27,FALSE,205
5836ca75e472ac000ef879ba,FALSE,212
5836cb14e472ac000f91e9b2,FALSE,232
5836d98718fd61000dc96dae,FALSE,205
5836d9f6e472ac000d4261bb,FALSE,225
5836dbf618fd61000eb30d38,FALSE,230
5836dc5f18fd61000eb30d3d,FALSE,232
5836dd3118fd61000fc00e1c,FALSE,23
5836dd9fe472ac000f91e9fe,FALSE,21
5836e03ce472ac000f91ea07,FALSE,247
5836e0b6e472ac000f91ea0c,FALSE,242
5836e2f418fd61000dc96dd0,FALSE,23
5836e3be18fd61000fc00e3c,FALSE,23
5836e411e472ac000ef87a1b,FALSE,21
5836e45e18fd61000fc00e43,FALSE,23
5836e4ad18fd61000dc96dd4,FALSE,23
5836e85d18fd61000dc96de3,FALSE,248
5836e8b118fd61000fc00e56,FALSE,243
5838550835c661000e967f5c,FALSE,247
58385587ccea48000fa042c6,FALSE,246
5838619c35c661000e967fda,FALSE,241
583861ff35c661000d5832fd,FALSE,247
5889e8c17ac9bdd02100002b,FALSE,244
5889e8c17ac9bdd02100002d,FALSE,21
5889e8c17ac9bdd02100002f,FALSE,247
5889e8c17ac9bdd021000031,FALSE,205
5889e8c17ac9bdd021000033,FALSE,205
5889e8c17ac9bdd021000035,FALSE,241
5889e8c17ac9bdd021000039,FALSE,21
588a24cb7ac9bd081c00002f,FALSE,246
588a24cb7ac9bd081c000031,FALSE,224
588a24cb7ac9bd081c000037,FALSE,244
588a24cb7ac9bd081c000039,FALSE,231
588a24cb7ac9bd081c00003b,FALSE,240
588a24cb7ac9bd081c000043,FALSE,224
588a24cb7ac9bd081c000045,FALSE,237
588a24cb7ac9bd081c000047,FALSE,205
588a24cb7ac9bd081c000049,FALSE,205
588a24cc7ac9bd081c00004b,FALSE,226
588a24cc7ac9bd081c000051,FALSE,208
588a24cc7ac9bd081c000053,FALSE,159
588a24cc7ac9bd081c000055,FALSE,46
588a24cc7ac9bd081c000059,FALSE,46
588a24cc7ac9bd081c00005b,FALSE,46
588a24cc7ac9bd081c00005d,FALSE,46
588a24cc7ac9bd081c00005f,FALSE,154
588a24cc7ac9bd081c000061,FALSE,205
588a24cc7ac9bd081c000063,FALSE,47
588a24cc7ac9bd081c000065,FALSE,239
588a24cc7ac9bd081c000067,FALSE,45
588a24cc7ac9bd081c000069,FALSE,154
588a24cc7ac9bd081c00006b,FALSE,154
588a24cc7ac9bd081c00006f,FALSE,47
588a24cc7ac9bd081c000071,FALSE,46
588a24cc7ac9bd081c000075,FALSE,22
588a24cc7ac9bd081c000077,FALSE,22
588a24cc7ac9bd081c000079,FALSE,46
588a24cc7ac9bd081c00007d,FALSE,46
588a24cd7ac9bd081c00007f,FALSE,46
588a24cd7ac9bd081c000081,FALSE,246
588a24cd7ac9bd081c000083,FALSE,46
588a24cd7ac9bd081c000085,FALSE,242
588a24cd7ac9bd081c000087,FALSE,46
588a24cd7ac9bd081c000089,FALSE,47
588a24cd7ac9bd081c00008b,FALSE,243
588a24cd7ac9bd081c00008d,FALSE,47
588a24cd7ac9bd081c00008f,FALSE,46
588a24cd7ac9bd081c000091,FALSE,245
588a24cd7ac9bd081c000093,FALSE,248
588a24cd7ac9bd081c000095,FALSE,15
588a24cd7ac9bd081c000097,FALSE,46
588a24cd7ac9bd081c000099,FALSE,245
588a24cd7ac9bd081c00009b,FALSE,248
588a24cd7ac9bd081c00009d,FALSE,21
588a24cd7ac9bd081c00009f,FALSE,46
588a24cd7ac9bd081c0000a7,FALSE,244
588a24cd7ac9bd081c0000a9,FALSE,205
588a24cd7ac9bd081c0000ab,FALSE,46
588a24cd7ac9bd081c0000ad,FALSE,21
588a24cd7ac9bd081c0000af,FALSE,212
588a24cd7ac9bd081c0000b1,FALSE,46
588a24ce7ac9bd081c0000b3,FALSE,205
588b0adc7ac9bd081c0000fd,FALSE,246
588b0adc7ac9bd081c0000ff,FALSE,245
588b0adc7ac9bd081c000101,FALSE,243
588b0adc7ac9bd081c000103,FALSE,247
588b0adc7ac9bd081c000105,FALSE,154
588b0adc7ac9bd081c000109,FALSE,39
588b0adc7ac9bd081c00010d,FALSE,46
588b0adc7ac9bd081c00010f,FALSE,46
588b0adc7ac9bd081c000113,FALSE,46
588b0adc7ac9bd081c000119,FALSE,20
588b0adc7ac9bd081c00011b,FALSE,47
588b0adc7ac9bd081c00011d,FALSE,46
588b0adc7ac9bd081c000123,FALSE,46
588b0adc7ac9bd081c000125,FALSE,205
588b0add7ac9bd081c000127,FALSE,46
588b0add7ac9bd081c000129,FALSE,16
588b0add7ac9bd081c00012b,FALSE,46
588b0add7ac9bd081c00012d,FALSE,46
588b0add7ac9bd081c00012f,FALSE,46
588b0add7ac9bd081c000133,FALSE,172
588b0add7ac9bd081c000137,FALSE,46
588b0add7ac9bd081c000139,FALSE,46
588b0add7ac9bd081c00013b,FALSE,46
588b0add7ac9bd081c00013f,FALSE,174
588b0add7ac9bd081c000141,FALSE,21
588b0add7ac9bd081c000143,FALSE,46
588b0add7ac9bd081c000149,FALSE,47
588b0add7ac9bd081c00014b,FALSE,19
588b0add7ac9bd081c00014f,FALSE,46
588b0add7ac9bd081c000153,FALSE,46
588b0add7ac9bd081c000155,FALSE,21
588b0ade7ac9bd081c000161,FALSE,45
588b0ade7ac9bd081c000163,FALSE,46
588b0ade7ac9bd081c000167,FALSE,47
588b0ade7ac9bd081c000169,FALSE,46
588b0ade7ac9bd081c00016d,FALSE,47
588b0ade7ac9bd081c00016f,FALSE,20
588b0ade7ac9bd081c000173,FALSE,47
588b0ade7ac9bd081c000175,FALSE,46
588b0ade7ac9bd081c000177,FALSE,46
588b0ade7ac9bd081c00017d,FALSE,195
588b0ade7ac9bd081c000181,FALSE,46
588b0ade7ac9bd081c000185,FALSE,232
588b0ade7ac9bd081c000189,FALSE,21
588b0ade7ac9bd081c00018b,FALSE,21
588b0ade7ac9bd081c00018f,FALSE,20
588b0adf7ac9bd081c000191,FALSE,46
588b0adf7ac9bd081c000193,FALSE,200
588b0adf7ac9bd081c000195,FALSE,46
588b0adf7ac9bd081c000197,FALSE,46
588b0adf7ac9bd081c0001a7,FALSE,218
588b0adf7ac9bd081c0001b7,FALSE,205
588b0adf7ac9bd081c0001bb,FALSE,217
588b0adf7ac9bd081c0001c3,FALSE,247
588b0ae07ac9bd081c0001c5,FALSE,247
588b0ae07ac9bd081c0001c7,FALSE,247
588b0ae07ac9bd081c0001c9,FALSE,214
588b0ae07ac9bd081c0001cb,FALSE,205
588b0ae07ac9bd081c0001dd,FALSE,21
588b0ae07ac9bd081c0001df,FALSE,20
588b0ae07ac9bd081c0001e1,FALSE,21
588b0ae07ac9bd081c0001e3,FALSE,20
588b0ae07ac9bd081c0001e5,FALSE,246
588b0ae07ac9bd081c0001e7,FALSE,247
588b0ae07ac9bd081c0001e9,FALSE,205
588b0ae07ac9bd081c0001eb,FALSE,238
588b0ae07ac9bd081c0001ed,FALSE,247
588b0ae07ac9bd081c0001ef,FALSE,246
588b0ae07ac9bd081c0001f1,FALSE,243
588b0ae07ac9bd081c0001f3,FALSE,236
588b0ae07ac9bd081c0001f5,FALSE,246
588b0ae07ac9bd081c0001f7,FALSE,245
588b0ae17ac9bd081c0001f9,FALSE,235
588b0ae17ac9bd081c000207,FALSE,247
588b0ae17ac9bd081c000209,FALSE,246
588b0ae17ac9bd081c00020b,FALSE,21
588b0ae17ac9bd081c00020d,FALSE,235
588b0ae17ac9bd081c00020f,FALSE,237
588b0ae17ac9bd081c000211,FALSE,21
588b0ae37ac9bd081c000281,FALSE,216
588b0ae37ac9bd081c000283,FALSE,21
588b0ae37ac9bd081c000285,FALSE,21
588b0ae37ac9bd081c000287,FALSE,205
588b0ae37ac9bd081c000289,FALSE,205
588b0ae37ac9bd081c00028b,FALSE,205
588b0ae37ac9bd081c00028d,FALSE,205
588b0ae37ac9bd081c000293,FALSE,205
588b0ae47ac9bd081c000295,FALSE,15
588b0ae47ac9bd081c000297,FALSE,217
588b0ae47ac9bd081c00029d,FALSE,205
588b0ae47ac9bd081c0002ad,FALSE,47
588b0ae47ac9bd081c0002af,FALSE,47
588b0ae47ac9bd081c0002b1,FALSE,46
588b0ae47ac9bd081c0002b3,FALSE,240
588b0ae47ac9bd081c0002b5,FALSE,226
588b0ae47ac9bd081c0002b9,FALSE,230
588b0ae47ac9bd081c0002bb,FALSE,217
588b0ae47ac9bd081c0002c7,FALSE,205
588b0ae57ac9bd081c0002cf,FALSE,247
588b0ae57ac9bd081c0002d1,FALSE,230
588b0ae57ac9bd081c0002d3,FALSE,240
588b0ae57ac9bd081c0002e1,FALSE,241
588b0ae57ac9bd081c0002e3,FALSE,46
588b0ae67ac9bd081c000309,FALSE,248
588b0ae67ac9bd081c00030d,FALSE,226
588b0ae67ac9bd081c000319,FALSE,46
588b0ae67ac9bd081c00031b,FALSE,46
588b0ae67ac9bd081c00031d,FALSE,46
588b0ae67ac9bd081c00031f,FALSE,46
588b0ae67ac9bd081c000321,FALSE,242
588b0ae67ac9bd081c000323,FALSE,21
588b0ae67ac9bd081c000325,FALSE,21
588b0ae67ac9bd081c000327,FALSE,236
588b0ae77ac9bd081c000351,FALSE,46
588b0ae77ac9bd081c000357,FALSE,46
588b0ae87ac9bd081c000381,FALSE,247
588b0ae87ac9bd081c000383,FALSE,242
588b0ae97ac9bd081c00038f,FALSE,245
588b0ae97ac9bd081c000391,FALSE,244
588b0ae97ac9bd081c000393,FALSE,205
588b0ae97ac9bd081c000395,FALSE,205
588b0ae97ac9bd081c000397,FALSE,243
588b0ae97ac9bd081c000399,FALSE,246
588b0ae97ac9bd081c00039b,FALSE,238
588b0ae97ac9bd081c00039d,FALSE,244
588b0ae97ac9bd081c0003a1,FALSE,233
588b0ae97ac9bd081c0003a3,FALSE,246
588b0ae97ac9bd081c0003a5,FALSE,205
588b0ae97ac9bd081c0003a7,FALSE,214
588b0ae97ac9bd081c0003a9,FALSE,246
588b0ae97ac9bd081c0003ad,FALSE,245
588b0ae97ac9bd081c0003af,FALSE,240
588b0ae97ac9bd081c0003b7,FALSE,245
588b0ae97ac9bd081c0003b9,FALSE,234
588b0ae97ac9bd081c0003bb,FALSE,247
588b0ae97ac9bd081c0003bd,FALSE,205
588b0ae97ac9bd081c0003bf,FALSE,205
588b0ae97ac9bd081c0003c1,FALSE,239
588b0aea7ac9bd081c0003c5,FALSE,244
588b0aea7ac9bd081c0003c9,FALSE,240
588b0aea7ac9bd081c0003cb,FALSE,232
588b0aea7ac9bd081c0003cd,FALSE,235
588b0aea7ac9bd081c0003cf,FALSE,208
588b0aea7ac9bd081c0003d1,FALSE,205
588b0aea7ac9bd081c0003d5,FALSE,246
588b0aea7ac9bd081c0003d7,FALSE,240
588b0aea7ac9bd081c0003d9,FALSE,246
588b0aea7ac9bd081c0003dd,FALSE,243
588b0aea7ac9bd081c0003df,FALSE,245
588b0aea7ac9bd081c0003e1,FALSE,245
588b0aea7ac9bd081c0003e3,FALSE,205
588b0aea7ac9bd081c0003e5,FALSE,205
588b0aea7ac9bd081c0003e7,FALSE,245
588b0aea7ac9bd081c0003e9,FALSE,243
588b0aea7ac9bd081c0003eb,FALSE,245
588b0aeb7ac9bd081c0003ed,FALSE,240
588b0aeb7ac9bd081c0003ef,FALSE,247
588b0aeb7ac9bd081c0003f7,FALSE,240
588b0aeb7ac9bd081c0003fb,FALSE,46
588b0aeb7ac9bd081c0003fd,FALSE,213
588b0aeb7ac9bd081c0003ff,FALSE,46
588b0aeb7ac9bd081c000401,FALSE,46
588b0aeb7ac9bd081c000403,FALSE,46
588b0aeb7ac9bd081c000405,FALSE,215
588b0aeb7ac9bd081c00040b,FALSE,46
588b0aeb7ac9bd081c00040f,FALSE,46
588b0aeb7ac9bd081c000411,FALSE,234
588b0aeb7ac9bd081c000413,FALSE,46
588b0aeb7ac9bd081c000414,FALSE,215
588b0aeb7ac9bd081c000416,FALSE,46
588b0aeb7ac9bd081c000418,FALSE,46
588b0aeb7ac9bd081c00041c,FALSE,46
588b0aeb7ac9bd081c00041e,FALSE,46
588b0aec7ac9bd081c000422,FALSE,46
588b0aec7ac9bd081c000424,FALSE,227
588b0aec7ac9bd081c000426,FALSE,46
588b0aec7ac9bd081c000428,FALSE,46
588b0aec7ac9bd081c00042a,FALSE,46
588b0aec7ac9bd081c00042c,FALSE,46
588b0aec7ac9bd081c00042e,FALSE,240
588b0aec7ac9bd081c000430,FALSE,154
588b0aec7ac9bd081c000432,FALSE,46
588b0aec7ac9bd081c000436,FALSE,46
588b0aec7ac9bd081c00043c,FALSE,218
588b0aec7ac9bd081c000440,FALSE,46
588b0aec7ac9bd081c000442,FALSE,46
588b0aec7ac9bd081c000444,FALSE,46
588b0aec7ac9bd081c000446,FALSE,242
588b0aec7ac9bd081c000448,FALSE,46
588b0aec7ac9bd081c00044a,FALSE,46
588b0aec7ac9bd081c00044e,FALSE,234
588b0aec7ac9bd081c000450,FALSE,46
588b0aec7ac9bd081c000454,FALSE,46
588b0aed7ac9bd081c000456,FALSE,46
588b0aed7ac9bd081c000458,FALSE,46
588b0aed7ac9bd081c00045e,FALSE,244
588b0aed7ac9bd081c000460,FALSE,47
588b0aed7ac9bd081c000462,FALSE,46
588b0aed7ac9bd081c000464,FALSE,211
588b0aed7ac9bd081c000466,FALSE,212
588b0aed7ac9bd081c000468,FALSE,46
588b0aed7ac9bd081c00046a,FALSE,46
588b0aed7ac9bd081c00046c,FALSE,46
588b0aed7ac9bd081c00046e,FALSE,211
588b0aed7ac9bd081c000470,FALSE,220
588b0aed7ac9bd081c000472,FALSE,154
588b0aed7ac9bd081c000474,FALSE,46
588b0aed7ac9bd081c000476,FALSE,46
588b0aed7ac9bd081c000478,FALSE,247
588b0aed7ac9bd081c00047a,FALSE,205
588b0aed7ac9bd081c00047c,FALSE,235
588b0aed7ac9bd081c00047e,FALSE,205
588b0aee7ac9bd081c000490,FALSE,46
588b0aee7ac9bd081c000492,FALSE,46
588b0aee7ac9bd081c000494,FALSE,244
588b0aee7ac9bd081c000496,FALSE,248
58ab33bd2536b7000f6056db,FALSE,207
58ac3a56c9cf21000df935da,FALSE,208
58ac9d01c9cf21000df937b4,FALSE,213
58ade252a1ca6f000e4b2278,FALSE,218
58b2b94289ea32000d7e69a7,FALSE,46
58beabdb717afb000f4dcbcc,FALSE,46
58c1c11a1d1968f81400002e,FALSE,46
58c1c11a1d1968f814000030,FALSE,46
58c1c2f61d1968f814000034,FALSE,247
58c1c2f61d1968f814000036,FALSE,21
58c1c2f61d1968f814000038,FALSE,248
58c1c2f61d1968f81400003a,FALSE,238
58c1c2f71d1968f814000044,FALSE,205
58c1c2f71d1968f814000046,FALSE,205
58c1c2f71d1968f814000048,FALSE,46
58c1c2f71d1968f81400004a,FALSE,47
58c1c2f71d1968f81400004c,FALSE,46
58c1c2f71d1968f81400004e,FALSE,46
58c1c2f71d1968f814000050,FALSE,46
58c1c2f81d1968f814000052,FALSE,47
58c1c2f81d1968f814000056,FALSE,177
58c1c2f81d1968f81400005e,FALSE,232
58c1c2f91d1968f814000064,FALSE,46
58c1c2f91d1968f814000074,FALSE,216
58c1c2fa1d1968f814000076,FALSE,47
58c1c2fa1d1968f81400007e,FALSE,240
58c1c2fa1d1968f814000082,FALSE,210
58c1c2fa1d1968f814000084,FALSE,242
58c1c2fa1d1968f814000086,FALSE,205
58c1c2fa1d1968f814000088,FALSE,243
58c1c2fb1d1968f81400008a,FALSE,205
58c1c2fb1d1968f81400008c,FALSE,240
58c1c2fb1d1968f81400008e,FALSE,218
58c1c2fb1d1968f814000090,FALSE,242
58c1c2fb1d1968f814000092,FALSE,211
58c1c2fb1d1968f814000094,FALSE,244
58c1c2fb1d1968f814000096,FALSE,215
58c1c2fb1d1968f814000098,FALSE,244
58c1c2fb1d1968f81400009a,FALSE,213
58c1c2fc1d1968f81400009c,FALSE,247
58c1c2fc1d1968f8140000a6,FALSE,243
58c1c2ff1d1968f8140000e0,FALSE,205
58c1c3031d1968f814000120,FALSE,245
58c1c3031d1968f814000122,FALSE,228
58c1c3031d1968f81400012a,FALSE,46
58c1c3041d1968f81400012c,FALSE,46
58c1c3041d1968f81400012e,FALSE,46
58c1c3051d1968f814000140,FALSE,94
58c1c3051d1968f814000142,FALSE,245
58c1c3051d1968f814000148,FALSE,237
58c1c3061d1968f814000154,FALSE,243
58c1c3061d1968f814000156,FALSE,246
58c1c3061d1968f814000158,FALSE,240
58c1c3061d1968f81400015a,FALSE,246
58c1c3061d1968f81400015e,FALSE,241
58c1c3061d1968f814000160,FALSE,247
58c1c3071d1968f814000166,FALSE,243
58c1c3071d1968f814000168,FALSE,240
58c1c3071d1968f81400016e,FALSE,239
58c1c3071d1968f814000170,FALSE,46
58c1c3071d1968f814000172,FALSE,46
58c1c3071d1968f814000174,FALSE,46
58c1c3081d1968f814000176,FALSE,46
58c1c3081d1968f814000178,FALSE,46
58c1c3081d1968f81400017a,FALSE,46
58c1c3081d1968f81400017c,FALSE,46
58c1c3081d1968f81400017e,FALSE,46
58c1c3081d1968f814000180,FALSE,46
58c1c3081d1968f814000182,FALSE,230
58c1c3081d1968f814000184,FALSE,46
58c1c3081d1968f814000186,FALSE,211
58c27887971c8b000e770947,FALSE,241
58c2794b971c8b000e770949,FALSE,247
58c279bb971c8b000e77094b,FALSE,242
58c27a07e9638b000d065110,FALSE,243
58c27a41971c8b000e77094d,FALSE,247
58c27a7ae9638b000ef2a648,FALSE,240
58c27ac4971c8b000de6817c,FALSE,242
58c27af5e9638b000d065112,FALSE,246
58c27b5ae9638b000ef2a64a,FALSE,244
58c27ba7e9638b000d065114,FALSE,243
58c27bee971c8b000f36d566,FALSE,242
58c27c1ae9638b000d065116,FALSE,244
58c27c57e9638b000d065118,FALSE,236
58c27caf971c8b000de6817e,FALSE,243
58c27cdb971c8b000de68180,FALSE,245
58c27e28971c8b000de68182,FALSE,231
58c27e7a971c8b000f36d568,FALSE,46
58c9ab1c82ec0a000f3e51bd,FALSE,246
58c9abf85d5d52000ea610c0,FALSE,243
58c9ac6c82ec0a000e61c205,FALSE,205
58c9ace082ec0a000f3e51bf,FALSE,247
58c9ad3d5d5d52000f630479,FALSE,247
58cec85c37bc03000f02c855,FALSE,238
58cec8ce37bc03000d9b69ce,FALSE,154
58cec952a4d398000d936a80,FALSE,231
58cfa0b7a4d398000d936a84,FALSE,242
58cfa22d8ca97e000ffc0205,FALSE,244
58cfa31d8ca97e000eaeed82,FALSE,247
58cfa4008ca97e000ffc0207,FALSE,241
58cfa439a4d398000d936a86,FALSE,235
58cfa58e8ca97e000ffc0209,FALSE,212
58cfa64aa4d398000f54619c,FALSE,246
58cfa6fda4d398000f54619e,FALSE,242
58cfa73ba4d398000e1d75b8,FALSE,242
58cfb57acb5cd1000ecca9e3,FALSE,235
58cfb5c78ca97e000dc708cf,FALSE,23
58d0dca4cb5cd1000d6148cb,FALSE,46
58d0dcea0977d9000f6045a8,FALSE,21
58d0dd32cb5cd1000ecca9e8,FALSE,21
58d0dd780977d9000f6045aa,FALSE,21
58d0ddc20977d9000d384ce8,FALSE,46
58d0e14b0977d9000d384cea,FALSE,230
58d0e193cb5cd1000ecca9ea,FALSE,46
58d216b9614444000f96e2c1,FALSE,246
58d2171bd7300d000ec1e0ac,FALSE,247
58d217b5d7300d000f628153,FALSE,213
58d217f0d7300d000d55d9d2,FALSE,246
58d21855614444000f96e2c3,FALSE,229
58d218a2614444000f96e2c5,FALSE,245
58d218f0d7300d000f628155,FALSE,244
58d21933614444000f96e2c7,FALSE,247
58d2197d614444000d729d6b,FALSE,221
58d219a6d7300d000f628157,FALSE,239
58d21a19614444000f96e2c9,FALSE,247
58d21c0e614444000d729d6d,FALSE,222
58d21c4b614444000f96e2cd,FALSE,243
58d21cbf614444000d729d6f,FALSE,206
58d21cfad7300d000f628159,FALSE,245
58d229b3d7300d000ec1e0ae,FALSE,241
58d229e0d7300d000ec1e0b0,FALSE,213
58d24cc7614444000eacb3c4,FALSE,240
58d24d90614444000eacb3c6,FALSE,205
58d2501b614444000eacb3c8,FALSE,246
58d2888b119aeb000e55c755,FALSE,240
58d288e1119aeb000d0f7812,FALSE,247
58d2891a119aeb000d0f7814,FALSE,243
58d28968119aeb000d0f7816,FALSE,247
58d28a24d7300d000f628160,FALSE,245
58d28a6f119aeb000d0f7818,FALSE,245
58d28aa0119aeb000f5f133b,FALSE,245
58d28acdd7300d000ec1e0bc,FALSE,241
58d28b2b119aeb000e55c759,FALSE,244
58d28b6f119aeb000d0f781a,FALSE,226
58d28ba0119aeb000e55c75b,FALSE,205
58d28bd4119aeb000f5f133d,FALSE,246
58d29142119aeb000f5f1341,FALSE,243
58d291a3d7300d000f628162,FALSE,245
58d2920d119aeb000f5f1343,FALSE,240
58d52f859a603d000d7076a9,FALSE,46
58d52fe373cacc000e551950,FALSE,46
58d530299a603d000ee62fab,FALSE,46
58d5306a73cacc000e551952,FALSE,46
58d530ad9a603d000ee62fad,FALSE,46
58d530e973cacc000e551954,FALSE,46
58d5313573cacc000dab269a,FALSE,46
58d531739a603d000ee62faf,FALSE,207
58d5445f9a603d000d7076ad,FALSE,245
58d544b19a603d000d7076af,FALSE,246
58d5450e73cacc000e55195a,FALSE,242
58d545539a603d000ee62fb1,FALSE,247
58d5461a73cacc000dab269e,FALSE,107
58d546899a603d000ee62fb3,FALSE,246
58d5487473cacc000e55195c,FALSE,243
58d549a473cacc000dab26a0,FALSE,224
58d54d1673cacc000f43338f,FALSE,45
58d54e0673cacc000dab26a4,FALSE,46
58d54f2f9a603d000fdae0e7,FALSE,46
58d54f679a603d000d7076b5,FALSE,46
5947b298564127000efe6438,FALSE,233
5950d77ec2efb9000eae85c1,FALSE,21
59536bd696c458000f54926b,FALSE,230
59536c0f08e75a000e3752a4,FALSE,236
59536cc096c458000e9580a8,FALSE,210
5953a3a908e75a000faecc97,FALSE,216
5953a3fe08e75a000faeccbd,FALSE,218
5953a48308e75a000d8052ab,FALSE,209
5953a67796c458000f549834,FALSE,247
5953a6e596c458000f549868,FALSE,240
595a0a12b2444c000f1e65ca,FALSE,245
595a0a423c1282000e5bc187,FALSE,245
595a0a953c1282000df111c7,FALSE,238
595a0acab2444c000d5f4a7f,FALSE,240
595a0ba73c1282000df111d0,FALSE,215
595a0bd83c1282000df111d4,FALSE,205
595a559a3c1282000df113ca,FALSE,240
595a55ce3c1282000e5bc389,FALSE,243
595a58273c1282000e5bc39a,FALSE,248
595a58683c1282000e5bc39d,FALSE,247
595a5bc4b2444c000f1e67fa,FALSE,225
595a5c0d3c1282000fbeed01,FALSE,238
595a5cc93c1282000fbeed0f,FALSE,205
595a5d353c1282000e5bc3d9,FALSE,247
595ba254d1911f000e520442,FALSE,205
595ba285dd1e50000e56836c,FALSE,242
595ba572d1911f000db11f41,FALSE,241
595ba675d1911f000e520444,FALSE,211
595ba71fdd1e50000f6587cd,FALSE,211
595ba80ad1911f000e520446,FALSE,206
595ba87add1e50000e56836e,FALSE,205
595ba8cad1911f000e520448,FALSE,205
595ba930d1911f000db11f43,FALSE,211
595baa09dd1e50000e568372,FALSE,208
595baa3ed1911f000db11f45,FALSE,218
595f5044cc3557000dc2c462,FALSE,18
595f5872cc3557000dc2c75a,FALSE,40
595f677be9870a000def2aaa,FALSE,16
596367c20c2234000fcce339,FALSE,247
596367faae80f3000d5fb03a,FALSE,244
59636895ae80f3000d5fb079,FALSE,211
596369d60c2234000fcce3e8,FALSE,246
59636a230c2234000fcce406,FALSE,234
59636aafae80f3000f581a35,FALSE,247
59636d24ae80f3000e818f3b,FALSE,230
59636d9bae80f3000d5fb2f6,FALSE,241
5963702c0c2234000fcce727,FALSE,211
596cb104e00d12000eef6339,FALSE,217
596dda8d46f57b000eb3ead9,FALSE,46
5971bd4014cbac000d1a7cf3,FALSE,46
597606749fa65e000fdff5b3,FALSE,212
597705c491a93e000f3277f9,FALSE,47
5978d33a64cbdf000e2edf63,FALSE,46
5979c41bbb5423000fed5435,FALSE,46
5979e16dbb5423000d117a06,FALSE,46
5979ef06bb5423000fed56f8,FALSE,46
597b0b95ed506f000f712f5d,FALSE,46
597b2e3c95df34000e8ea7fd,FALSE,46
597f280f423a89000de753af,FALSE,46
598030715109d2000e358230,FALSE,46
59819f8d88b57c000e06c242,FALSE,46
59a51daad6c441000f44633b,FALSE,46
59a6ae22b711e4000db305d9,FALSE,46
59a8051109b71b000e3aa148,FALSE,46
59ae68df520f2a000e378ddb,FALSE,46
59ae7846e418af000fdb0c19,FALSE,46
59afad8812ac30000d6a0821,FALSE,46
59b00a6b12ac30000d6a2037,FALSE,230
59b0f11cc69e37000ee8aa67,FALSE,46
59b134afb6d646000e07018c,FALSE,247
59b241828d102f000d670052,FALSE,242
59b2ac910d3ed4000da467e9,FALSE,46
59b6419a8c0621000e1cd7ca,FALSE,46
59b6b34b0a6cdc000e159147,FALSE,205
59b788977945b8000d3cec25,FALSE,205
59b7ab258587ed000db65d77,FALSE,210
59b7c4697945b8000e1259c3,FALSE,230
59b7e9f67945b8000e1263c2,FALSE,205
59b80245430bf3000e15a6c8,FALSE,227
59b82e587945b8000e127840,FALSE,235
59b9ab77fff3d0000ec71046,FALSE,243
59b9abf900363e000f2e01fa,FALSE,93
59ba5988b4529c000f9f7236,FALSE,46
59bfaea19fa40a000ea0a807,FALSE,245
59bfb466dfc814000e82c083,FALSE,242
59bfbb78dfc814000f6594ae,FALSE,243
59bfe2739fa40a000f18c65f,FALSE,240
59c26513c280c300164f4e34,FALSE,237
59c272b1c280c3000f36352c,FALSE,247
59c27b2df35300001fbc5208,FALSE,240
59c27e51f35300001fbc53d4,FALSE,241
59c282d8c280c3000f363c8a,FALSE,242
59c287dcf35300001c0cd0fd,FALSE,247
59c396051e2b9d000e9c2dda,FALSE,208
59c3b1ead689a2000f3a0bb8,FALSE,246
59c3b24f1e2b9d000d6d2aed,FALSE,94
59c9166ae3974e000dc15b46,FALSE,46
59ce09f5d83ab4000fae739c,FALSE,46
59ce379ad83ab4000df13dd1,FALSE,234
59d23d9615f219000e5e1f0e,FALSE,247
59d488cee64c65000f5e2d8a,FALSE,46
59db641b45f8d5000dd7d61c,FALSE,46
59db9713408d30000f405511,FALSE,233
59e45c5cee1e17000f57bfcd,FALSE,46
59e5ab74884643000eaa700d,FALSE,244
59f6e3e7d1de4c000e1221f6,FALSE,46
59fad849b6ceb9000fbcd29c,FALSE,46
59fc3e8a2baf7b000e488b59,FALSE,46
5a008d9fefdfc9000f0dd02d,FALSE,247
5a0186f21fb443000d8d8b38,FALSE,246
5a01dde71fb443000ee0c82c,FALSE,247
5a01eedc6919cb000e4fc263,FALSE,235
5a01f1f66919cb000d41ed00,FALSE,243
5a02c66e7bd08c000dcdf211,FALSE,245
5a02ec9d7bd08c000efac498,FALSE,244
5a030a9046ee4a000d6355f1,FALSE,239
5a0331c27bd08c000dcdfb47,FALSE,247
5a045630abadb3000e4a3ea9,FALSE,244
5a047f51abadb3000fa38376,FALSE,242
5a056579130df2000f10c0ee,FALSE,244
5a0582c0abadb3000e4a4efd,FALSE,242
5a09993091129a000f960424,FALSE,245
5a09ba6caffc78000e6c7bd6,FALSE,245
5a0aa677c0d9e5000fcc3bba,FALSE,241
