term;Estimate;Std..Error;z.value;Pr...z..;bt_mean;bt_sd;coef_raw;coef;ICinf;ICsup;VIF;res
year;-0.292766535759433;0.227193489524537;-1.28862203037651;0.197529520676305;2013.43108384458;4.33591732648538;0.746196330522502;0.934707862610258;0.843479669339417;1.03580301954364;1.32475273029112;Nyclei_sorting_customNORMANDIE_Coefs.csv
year;0.461380955517629;0.0949709095529286;4.85812927021085;1.18500036241929e-06;2017.30317923514;3.13783521877573;1.58626303184467;1.15839795939515;1.09167909878537;1.2291943977162;1.06176512755861;Nyclei_sorting_customOCCITANIE_Coefs.csv
year;-0.333761343894622;0.194262018115734;-1.71809881896614;0.0857785922290488;2017.75625446748;3.10773215104046;0.716224693227782;0.898168961447998;0.794602760379948;1.01523367842674;2.31018591967681;Nyclei_sorting_customPACA_Coefs.csv
year;-0.141004853867669;0.0312006353229314;-4.51929431590886;6.20460924509788e-06;2015.02473122593;4.55714780941142;0.868485096175708;0.969532317793632;0.956609117515052;0.982630102552313;1.01133493354934;Nycnoc_sorting_0_Coefs.csv
year;-0.141004853867669;0.0312006353229314;-4.51929431590886;6.20460924509788e-06;2015.02473122593;4.55714780941142;0.868485096175708;0.969532317793632;0.956609117515052;0.982630102552313;1.01133493354934;Nycnoc_sorting_0_RP0_PF0_Coefs.csv
year;-0.207447012159615;0.0386972480387281;-5.36076911598476;8.28683752234184e-08;2015.02473122593;4.55714780941142;0.812656301534659;0.955499309016323;0.93972841051474;0.97153488105205;1.01671523313008;Nycnoc_sorting_0_RP20_PF50_Coefs.csv
year;-0.212066135442989;0.0423732198512019;-5.00472081630052;5.59430505682464e-07;2015.02473122593;4.55714780941142;0.808911198096989;0.95453130594739;0.937293368015719;0.972086270025064;1.0195297163944;Nycnoc_sorting_0_RP35_PF50_Coefs.csv
year;-0.211261472037135;0.0456306996919337;-4.62981005032629;3.66001320307759e-06;2015.02473122593;4.55714780941142;0.809562361285142;0.954699864058305;0.936146426120871;0.97362101162929;1.02257924474987;Nycnoc_sorting_0_RP50_PF50_Coefs.csv
year;-0.178159065661787;0.0331150841402988;-5.37999737240527;7.44869259063988e-08;2015.5914490876;4.26057859697465;0.836809305275847;0.959046518984356;0.944547410828405;0.973768193138486;1.0127932912545;Nycnoc_sorting_23_Coefs.csv
year;-0.178159065661787;0.0331150841402988;-5.37999737240527;7.44869259063988e-08;2015.5914490876;4.26057859697465;0.836809305275847;0.959046518984356;0.944547410828405;0.973768193138486;1.0127932912545;Nycnoc_sorting_23_RP0_PF0_Coefs.csv
year;-0.208564662793793;0.0414724737616126;-5.02899016809657;4.930696699784e-07;2015.5914490876;4.26057859697465;0.811748543076782;0.952226652375245;0.934231995408703;0.970567912413546;1.01717788423812;Nycnoc_sorting_23_RP20_PF50_Coefs.csv
year;-0.196185951062636;0.0451861959743154;-4.34172310442224;1.41369626755586e-05;2015.5914490876;4.26057859697465;0.821859394840454;0.954997280604259;0.935350948865327;0.975056268524559;1.02028976291576;Nycnoc_sorting_23_RP35_PF50_Coefs.csv
year;-0.219913766801802;0.0482777747037515;-4.55517612713647;5.23417034693522e-06;2015.5914490876;4.26057859697465;0.802588004708958;0.949693536650968;0.928834388775167;0.97102112546238;1.02376962352172;Nycnoc_sorting_23_RP50_PF50_Coefs.csv
year;-0.1761146086497;0.0332695113273238;-5.29357365417808;1.19948898373371e-07;2015.59041942605;4.26202702063452;0.838521875969862;0.959520311014299;0.944951823379403;0.974313403572661;1.01296214866928;Nycnoc_sorting_45_Coefs.csv
year;-0.1761146086497;0.0332695113273238;-5.29357365417808;1.19948898373371e-07;2015.59041942605;4.26202702063452;0.838521875969862;0.959520311014299;0.944951823379403;0.974313403572661;1.01296214866928;Nycnoc_sorting_45_RP0_PF0_Coefs.csv
year;-0.207722955041164;0.0416527012250031;-4.98702242428572;6.13169508152585e-07;2015.59041942605;4.26202702063452;0.812432085749903;0.952430570795399;0.934360675252337;0.97084992574272;1.01742714800862;Nycnoc_sorting_45_RP20_PF50_Coefs.csv
year;-0.195623855209494;0.045398157367531;-4.30907037979047;1.63942195377187e-05;2015.59041942605;4.26202702063452;0.822321488456445;0.955138184942368;0.935404381008019;0.97528830402942;1.02063318570455;Nycnoc_sorting_45_RP35_PF50_Coefs.csv
year;-0.217261021304271;0.0484675336640917;-4.48260938569757;7.3735824937527e-06;2015.59041942605;4.26202702063452;0.804719892852975;0.950301492678326;0.929354903955728;0.97172019337585;1.02412481363617;Nycnoc_sorting_45_RP50_PF50_Coefs.csv
year;-0.292534458718521;0.0584357909171191;-5.00608367110886;5.55486184458441e-07;2015.96827450429;4.28047253415115;0.746369525655358;0.933941359179774;0.90928336839958;0.959268026557877;1.4998731380646;Nycnoc_sorting_60_RP0_PF0_Coefs.csv
year;-0.145546019142716;0.076642426557316;-1.89902676207506;0.0575609573699416;2015.96827450429;4.28047253415115;0.864550103303895;0.966569257161996;0.933237328185533;1.00109168447767;1.8402159117043;Nycnoc_sorting_60_RP35_PF50_Coefs.csv
year;-0.0284193466396371;0.0817671084591357;-0.347564530227214;0.728167248117034;2015.96827450429;4.28047253415115;0.971980684493284;0.993382690215921;0.956878140791409;1.03127987478579;1.89106010605372;Nycnoc_sorting_60_RP50_PF50_Coefs.csv
year;-0.197653912454277;0.051843843810467;-3.81248568637906;0.000137576198816837;2015.5914490876;4.26057859697465;0.820653822063109;0.95466829766822;0.932169429328974;0.977710199345206;1.02938354993373;Nycnoc_sorting_custom_Coefs.csv
year;0.546843694735435;0.182052972346128;3.00376142003191;0.0026666434579647;2017.2866927593;3.70941033086356;1.72779096672719;1.15884133107176;1.05256306398929;1.27585061317887;1.29462065242441;Nycnoc_sorting_customARA_Coefs.csv
year;0.155941169791953;0.136743752841989;1.14038971836722;0.254123974447904;2016.08951048951;3.29782948569002;1.16875744282378;1.04842181634867;0.966587490550669;1.1371844926005;1.16296683977551;Nycnoc_sorting_customBRETAGNE_Coefs.csv
year;0.316266362000924;0.181547347270373;1.74205994610276;0.0814979553322749;2015.02942200557;4.51626633620594;1.37199565446748;1.07253851184743;0.991278826140306;1.16045942782307;1.15147216787526;Nycnoc_sorting_customCENTRE_Coefs.csv
year;-0.726071730234424;0.265408742645664;-2.73567374984241;0.00622527119787373;2016.26903336185;3.79095256614345;0.483805781721178;0.825696904489406;0.71982529483609;0.947140067144534;1.16788258858171;Nycnoc_sorting_customHDF_Coefs.csv
year;-0.891931718407825;0.0930022362922511;-9.59043302577167;8.77160920099183e-22;2013.20824978516;4.3072726976496;0.409863247170723;0.812958067197532;0.779272013698214;0.848100287709668;1.03572775798802;Nycnoc_sorting_customILE-DE-FRANCE_Coefs.csv
year;0.145507009273746;0.0185013217964249;7.8646818251582;3.70036753351679e-15;2015.02473122593;4.55714780941142;1.15662584166092;1.03244461531597;1.02426189384933;1.04069270769116;1.00764168615327;Pipkuh_sorting_0_Coefs.csv
year;0.145507009273746;0.0185013217964249;7.8646818251582;3.70036753351679e-15;2015.02473122593;4.55714780941142;1.15662584166092;1.03244461531597;1.02426189384933;1.04069270769116;1.00764168615327;Pipkuh_sorting_0_RP0_PF0_Coefs.csv
year;0.119885987005174;0.0219780467223333;5.4548062673536;4.90262670308734e-08;2015.02473122593;4.55714780941142;1.12736830961454;1.02665633123473;1.01699764177889;1.03640675176071;1.00988132481537;Pipkuh_sorting_0_RP20_PF50_Coefs.csv
year;0.109613468609112;0.0232543537588958;4.71367511415705;2.43288456514502e-06;2015.02473122593;4.55714780941142;1.11584667732254;1.02434469490745;1.01415091118994;1.03464094190269;1.0107650181385;Pipkuh_sorting_0_RP35_PF50_Coefs.csv
year;0.117833408895185;0.0243745791680633;4.83427459742876;1.33632021168075e-06;2015.02473122593;4.55714780941142;1.125056671321;1.0261940206185;1.01549245836945;1.0370083591207;1.01170337026642;Pipkuh_sorting_0_RP50_PF50_Coefs.csv
year;-0.0430216570742548;0.0174550127624441;-2.46471644906611;0.0137121715995836;2015.5914490876;4.26057859697465;0.957890644733569;0.989953200624178;0.982035995764957;0.997934234236167;1.00785320342196;Pipkuh_sorting_23_Coefs.csv
year;-0.0430216570742548;0.0174550127624441;-2.46471644906611;0.0137121715995836;2015.5914490876;4.26057859697465;0.957890644733569;0.989953200624178;0.982035995764957;0.997934234236167;1.00785320342196;Pipkuh_sorting_23_RP0_PF0_Coefs.csv
year;-0.0978408989761545;0.0209620036649511;-4.66753562970445;3.04833900024038e-06;2015.5914490876;4.26057859697465;0.906793163998449;0.977297442879973;0.967918653222604;0.986767109694369;1.01015891907626;Pipkuh_sorting_23_RP20_PF50_Coefs.csv
year;-0.116551889764866;0.0223423769496862;-5.21662892123497;1.82208770937237e-07;2015.5914490876;4.26057859697465;0.889983914722425;0.97301490040262;0.963065464782068;0.983067123707695;1.01113790913473;Pipkuh_sorting_23_RP35_PF50_Coefs.csv
year;-0.11507109949331;0.0236033099460964;-4.87521028856127;1.08692605867047e-06;2015.5914490876;4.26057859697465;0.891302770478582;0.973353136484796;0.962841576176457;0.983979453885942;1.01223570260427;Pipkuh_sorting_23_RP50_PF50_Coefs.csv
year;-0.0402382392824903;0.0174986797557285;-2.29950143920531;0.0214764817436821;2015.59041942605;4.26202702063452;0.960560568629772;0.990603323546916;0.982663867818784;0.998606926293499;1.00791905053876;Pipkuh_sorting_45_Coefs.csv
year;-0.0402382392824903;0.0174986797557285;-2.29950143920531;0.0214764817436821;2015.59041942605;4.26202702063452;0.960560568629772;0.990603323546916;0.982663867818784;0.998606926293499;1.00791905053876;Pipkuh_sorting_45_RP0_PF0_Coefs.csv
year;-0.0942024802809553;0.0210193514863504;-4.48170250838274;7.40499200615784e-06;2015.59041942605;4.26202702063452;0.910098466590067;0.978139734625469;0.968730488466443;0.987640372471177;1.01025029011536;Pipkuh_sorting_45_RP20_PF50_Coefs.csv
year;-0.112677037457616;0.0224081373913667;-5.02839818810767;4.94593999330643e-07;2015.59041942605;4.26202702063452;0.893439160908905;0.973908980227139;0.963924618799626;0.983996759983399;1.01124595011331;Pipkuh_sorting_45_RP35_PF50_Coefs.csv
year;-0.109752241670655;0.0236770713816069;-4.63538078260448;3.56281015894018e-06;2015.59041942605;4.26202702063452;0.896056113162557;0.974577550011346;0.964023623621921;0.985247018550884;1.01236322610547;Pipkuh_sorting_45_RP50_PF50_Coefs.csv
year;-0.0576413233743859;0.0242993375070503;-2.37213559248937;0.0176855991095737;2015.96827450429;4.28047253415115;0.943988473322738;0.986624150282215;0.975707516387428;0.997662924156034;1.09220827110308;Pipkuh_sorting_60_RP0_PF0_Coefs.csv
year;-0.227232576850584;0.0335902744557484;-6.76483239664919;1.33463609521828e-11;2015.96827450429;4.28047253415115;0.796735458516275;0.948298585595685;0.933824888383142;0.962996615992755;1.13050228536175;Pipkuh_sorting_60_RP35_PF50_Coefs.csv
year;-0.266969945414615;0.0365901687418822;-7.29622066784933;2.95963356585382e-13;2015.96827450429;4.28047253415115;0.765696083797888;0.939535880705056;0.923925944274722;0.95540955051886;1.13665170491795;Pipkuh_sorting_60_RP50_PF50_Coefs.csv
year;-0.03682324325341;0.0174292482860157;-2.11272698908966;0.0346241418822544;2015.59041942605;4.26202702063452;0.963846486662433;0.991397373433852;0.983482954918252;0.999375481940342;1.00828330018159;Pipkuh_sorting_custom_Coefs.csv
year;-0.130439431765275;0.0953893396269882;-1.3674424445682;0.171486666028529;2017.2866927593;3.70941033086356;0.87770965266309;0.965446620496829;0.917992628389935;1.01535366211332;1.09646111031464;Pipkuh_sorting_customARA_Coefs.csv
year;0.277997477490117;0.0490233474788063;5.67071593000255;1.42202015862727e-08;2016.05134424904;3.29438980040991;1.32048286627381;1.088047841738;1.05677220577901;1.12024909383195;1.04348817642112;Pipkuh_sorting_customBRETAGNE_Coefs.csv
year;0.0438674804836849;0.0277040147077684;1.58343405987957;0.113322564999257;2015.01417570879;4.52036742386042;1.0448438835075;1.00975164637815;0.99769501837171;1.02195397249494;1.00598547156488;Pipkuh_sorting_customCENTRE_Coefs.csv
year;-0.0717080190043017;0.10552201928034;-0.679555030251981;0.496786252060534;2016.31732867743;3.7939449604736;0.930802632817783;0.981276849017034;0.929216373078117;1.0362540763537;1.02506999891748;Pipkuh_sorting_customHDF_Coefs.csv
year;-0.1093047696043;0.0349449082376388;-3.12791691599204;0.00176049939190318;2013.2139561707;4.30956022024711;0.896457162965684;0.974955623473626;0.959583375056826;0.990574130868573;1.02897684203308;Pipkuh_sorting_customILE-DE-FRANCE_Coefs.csv
year;-0.0226416397183267;0.0414847112018675;-0.545782748930105;0.585215282891843;2013.43108384458;4.33591732648538;0.977612758590773;0.994791730372058;0.976310891405793;1.01362239787338;1.04543216977072;Pipkuh_sorting_customNORMANDIE_Coefs.csv
year;-0.0602067574751572;0.0660949834951082;-0.910912663736623;0.362341392640085;2017.30296479308;3.14178669566807;0.941569836855288;0.981019224770432;0.94139190974422;1.02231462731676;1.04045464546241;Pipkuh_sorting_customOCCITANIE_Coefs.csv
year;-0.568354456349625;0.111314227259956;-5.10585637020437;3.2929975030815e-07;2017.75625446748;3.10773215104046;0.566456801583291;0.832864770582982;0.776400400550567;0.893435559263425;1.10137059969979;Pipkuh_sorting_customPACA_Coefs.csv
year;0.106300277934558;0.0391657599843548;2.71411247929366;0.00664535986771606;2015.02473122593;4.55714780941142;1.11215578221295;1.02360023455338;1.0065024720606;1.04098844191876;1.00772217577238;Pipnat_sorting_0_Coefs.csv
year;0.106300277934558;0.0391657599843548;2.71411247929366;0.00664535986771606;2015.02473122593;4.55714780941142;1.11215578221295;1.02360023455338;1.0065024720606;1.04098844191876;1.00772217577238;Pipnat_sorting_0_RP0_PF0_Coefs.csv
year;0.126743764067079;0.0452883290272292;2.79859660953434;0.00513252129999432;2015.02473122593;4.55714780941142;1.13512612041345;1.02820244750398;1.00836904581578;1.04842594825774;1.00936288744022;Pipnat_sorting_0_RP20_PF50_Coefs.csv
year;0.119654593815672;0.0479561307424323;2.49508440241615;0.0125927172901724;2015.02473122593;4.55714780941142;1.12710747444454;1.02660420317967;1.00564710574857;1.0479980342624;1.01011341307052;Pipnat_sorting_0_RP35_PF50_Coefs.csv
year;0.123493073468302;0.0511552437099563;2.41408435405942;0.0157748097882464;2015.02473122593;4.55714780941142;1.1314421675449;1.02746927483347;1.00511064166671;1.05032527461477;1.01111984685666;Pipnat_sorting_0_RP50_PF50_Coefs.csv
year;-0.108891620345624;0.0391335871050154;-2.78256169191473;0.00539316108922494;2015.5914490876;4.26057859697465;0.896827610097707;0.974765897517538;0.957374831681839;0.992472878458683;1.00858665533885;Pipnat_sorting_23_Coefs.csv
year;-0.108891620345624;0.0391335871050154;-2.78256169191473;0.00539316108922494;2015.5914490876;4.26057859697465;0.896827610097707;0.974765897517538;0.957374831681839;0.992472878458683;1.00858665533885;Pipnat_sorting_23_RP0_PF0_Coefs.csv
year;-0.114253623176771;0.0455369712192731;-2.50902991827472;0.012106323021813;2015.5914490876;4.26057859697465;0.892031687279832;0.973539911463407;0.953358267491179;0.99414878071632;1.01026824064714;Pipnat_sorting_23_RP20_PF50_Coefs.csv
year;-0.125301490484282;0.0482714693511725;-2.59576706838402;0.00943800236561073;2015.5914490876;4.26057859697465;0.882230878269973;0.97101874989628;0.949693967946946;0.992822366439215;1.01109041530658;Pipnat_sorting_23_RP35_PF50_Coefs.csv
year;-0.117405093961243;0.0513715505710054;-2.2854107508195;0.0222887542125975;2015.5914490876;4.26057859697465;0.889224900554756;0.972820068349008;0.95009981512822;0.996083643332624;1.01203678435419;Pipnat_sorting_23_RP50_PF50_Coefs.csv
year;-0.106098589790035;0.0394154592100158;-2.69180143823046;0.00710672428405489;2015.59041942605;4.26202702063452;0.899335978359755;0.975413371502713;0.957892441532341;0.993254778985712;1.00875158480318;Pipnat_sorting_45_Coefs.csv
year;-0.106098589790035;0.0394154592100158;-2.69180143823046;0.00710672428405489;2015.59041942605;4.26202702063452;0.899335978359755;0.975413371502713;0.957892441532341;0.993254778985712;1.00875158480318;Pipnat_sorting_45_RP0_PF0_Coefs.csv
year;-0.112316446496778;0.045969672630116;-2.44327270721517;0.0145547344816228;2015.59041942605;4.26202702063452;0.893761385086459;0.973991381776839;0.95361739456439;0.99480065819154;1.01050159848349;Pipnat_sorting_45_RP20_PF50_Coefs.csv
year;-0.121227336262273;0.0486013416390046;-2.49432077745325;0.0126198438970693;2015.59041942605;4.26202702063452;0.885832554838425;0.971957123638567;0.950474712372253;0.993925075433007;1.01128106156851;Pipnat_sorting_45_RP35_PF50_Coefs.csv
year;-0.112183461477098;0.0516582695443285;-2.17164574939607;0.0298823934360084;2015.59041942605;4.26202702063452;0.893880249865287;0.974021773016319;0.95115567334215;0.997437581354341;1.01222689535951;Pipnat_sorting_45_RP50_PF50_Coefs.csv
year;-0.21622699769535;0.066649272368537;-3.24425143758095;0.00117759745532392;2015.96827450429;4.28047253415115;0.805552422574267;0.950739905654866;0.922163767922526;0.980201564675402;2.9124145767741;Pipnat_sorting_60_RP0_PF0_Coefs.csv
year;-0.177783254896164;0.0899266101679435;-1.97698161383091;0.0480437085178027;2015.96827450429;4.28047253415115;0.837123846321797;0.959317141895103;0.92061845579677;0.999642547831939;3.14192509791404;Pipnat_sorting_60_RP35_PF50_Coefs.csv
year;-0.136829037394598;0.0929678293563649;-1.47178909459211;0.141077839417518;2015.96827450429;4.28047253415115;0.872119313177594;0.968539635775125;0.928175504675202;1.01065910632459;3.37894440954466;Pipnat_sorting_60_RP50_PF50_Coefs.csv
year;-0.1592536116626;0.0511961610421241;-3.11065533862132;0.00186672682635137;2015.59041942605;4.26202702063452;0.852780056573906;0.963323785990521;0.940908761526393;0.986272797746799;1.01234311899435;Pipnat_sorting_custom_Coefs.csv
year;0.396673306439845;0.177350872040481;2.23665833652795;0.0253086790064776;2017.2866927593;3.70941033086356;1.48687009981043;1.11286416999739;1.01331694372383;1.22219081456661;1.11915309107507;Pipnat_sorting_customARA_Coefs.csv
year;0.39941637557353;0.138477439564442;2.88434258193846;0.00392231802976289;2016.05134424904;3.29438980040991;1.49095428632907;1.12889737612784;1.03962037972666;1.22584099992671;1.08624290742513;Pipnat_sorting_customBRETAGNE_Coefs.csv
year;-0.280306311208603;0.105320394661165;-2.66146278800416;0.0077801940240961;2015.01417570879;4.52036742386042;0.75555227187711;0.939873835805932;0.897919386870432;0.98378856738063;1.1307199784354;Pipnat_sorting_customCENTRE_Coefs.csv
year;-6.04957249599961e-05;0.240865988878243;-0.000251159265954217;0.999799603901499;2016.31732867743;3.7939449604736;0.999939506104869;0.999984054791706;0.882984106323779;1.13248709991048;1.1325061786536;Pipnat_sorting_customHDF_Coefs.csv
year;-0.472312409032783;0.130888038858958;-3.60852231533346;0.000307946030019681;2013.2139561707;4.30956022024711;0.623558677121902;0.896195741282821;0.844404545712264;0.951163527922491;1.05469533267841;Pipnat_sorting_customILE-DE-FRANCE_Coefs.csv
year;-0.0099533526907167;0.148876088902129;-0.0668566239489273;0.946695844809902;2013.43108384458;4.33591732648538;0.990096017987146;0.997707074091558;0.932774321403932;1.06715995804228;1.25927223666819;Pipnat_sorting_customNORMANDIE_Coefs.csv
year;-0.161160787121788;0.138018458985502;-1.16767560155644;0.242937641975901;2017.30296479308;3.14178669566807;0.851155205308661;0.94999752135753;0.871624142269801;1.03541795920803;1.05646616864803;Pipnat_sorting_customOCCITANIE_Coefs.csv
year;0.0930546589685664;0.0143640757461912;6.47829074510698;9.27674697111897e-11;2015.02473122593;4.55714780941142;1.09752172303399;1.02062939962732;1.01434360859705;1.02695414310776;1.00597807188887;Pippip_sorting_0_Coefs.csv
year;0.0930546589685664;0.0143640757461912;6.47829074510698;9.27674697111897e-11;2015.02473122593;4.55714780941142;1.09752172303399;1.02062939962732;1.01434360859705;1.02695414310776;1.00597807188887;Pippip_sorting_0_RP0_PF0_Coefs.csv
year;0.0797605266187605;0.0150567057514635;5.29734245560375;1.17500205819783e-07;2015.02473122593;4.55714780941142;1.08302768031743;1.01765635349349;1.011087634675;1.02426774721516;1.0063747898683;Pippip_sorting_0_RP20_PF50_Coefs.csv
year;0.0714899920537727;0.015329466480412;4.66356687267117;3.10775131665019e-06;2015.02473122593;4.55714780941142;1.07410740103841;1.01581113590947;1.00913593834471;1.02253048834062;1.00653657455317;Pippip_sorting_0_RP35_PF50_Coefs.csv
year;0.0600389666087339;0.0156420656484126;3.83830166413007;0.000123888224098611;2015.02473122593;4.55714780941142;1.06187792352076;1.01326184903895;1.00646808048005;1.02010147627149;1.00673555573032;Pippip_sorting_0_RP50_PF50_Coefs.csv
year;-0.108449030052537;0.0129262570535214;-8.38982464943263;4.86867804167355e-17;2015.5914490876;4.26057859697465;0.897224625143531;0.974867161776219;0.969087437241084;0.980681357107713;1.00581015355268;Pippip_sorting_23_Coefs.csv
year;-0.108449030052537;0.0129262570535214;-8.38982464943263;4.86867804167355e-17;2015.5914490876;4.26057859697465;0.897224625143531;0.974867161776219;0.969087437241084;0.980681357107713;1.00581015355268;Pippip_sorting_23_RP0_PF0_Coefs.csv
year;-0.127059228697324;0.013516093473908;-9.40058819085593;5.42588932574471e-21;2015.5914490876;4.26057859697465;0.880681509433833;0.970618230414001;0.964601927690508;0.976672057319669;1.00612745160054;Pippip_sorting_23_RP20_PF50_Coefs.csv
year;-0.138021781589895;0.0137694179233029;-10.0237920265541;1.19815719499201e-23;2015.5914490876;4.26057859697465;0.871079718037976;0.96812402073521;0.962011063626412;0.974275821726399;1.00626785083937;Pippip_sorting_23_RP35_PF50_Coefs.csv
year;-0.152955332238901;0.0140618974433026;-10.877289701167;1.4789509418053e-27;2015.5914490876;4.26057859697465;0.858168053400886;0.964736635395648;0.958516092590919;0.970997548052364;1.00643117367302;Pippip_sorting_23_RP50_PF50_Coefs.csv
year;-0.10793808770037;0.0129400980370541;-8.34136552839771;7.34375063222026e-17;2015.59041942605;4.26202702063452;0.897683172339539;0.974992472315431;0.969207794437831;0.980811675811108;1.00585040965009;Pippip_sorting_45_Coefs.csv
year;-0.10793808770037;0.0129400980370541;-8.34136552839771;7.34375063222026e-17;2015.59041942605;4.26202702063452;0.897683172339539;0.974992472315431;0.969207794437831;0.980811675811108;1.00585040965009;Pippip_sorting_45_RP0_PF0_Coefs.csv
year;-0.126598050884533;0.013527990659518;-9.35823021103736;8.10834219750339e-21;2015.59041942605;4.26202702063452;0.881087753874381;0.970733101199727;0.964712846882679;0.97679092468791;1.00616567374723;Pippip_sorting_45_RP20_PF50_Coefs.csv
year;-0.137618478589409;0.0137818888899294;-9.98545842942973;1.76483389455604e-23;2015.59041942605;4.26202702063452;0.871431097953448;0.968226295184476;0.962109245696217;0.974382236612095;1.00630500937339;Pippip_sorting_45_RP35_PF50_Coefs.csv
year;-0.152650561640236;0.0140738206800189;-10.8464193988886;2.07391386140516e-27;2015.59041942605;4.26202702063452;0.858429637651846;0.964817395728897;0.958593183474493;0.971082022226649;1.0064711611268;Pippip_sorting_45_RP50_PF50_Coefs.csv
year;-0.16350076065797;0.0180719666299976;-9.04720355041914;1.46676442526449e-19;2015.96827450429;4.28047253415115;0.849165853076564;0.962523406024493;0.954591501777192;0.970521218154769;1.02937372380085;Pippip_sorting_60_RP0_PF0_Coefs.csv
year;-0.210028982369034;0.0198142155922166;-10.5999140562262;2.98254186195213e-26;2015.96827450429;4.28047253415115;0.81056075365887;0.952117550005958;0.943518405970031;0.960795065886762;1.03660287488721;Pippip_sorting_60_RP35_PF50_Coefs.csv
year;-0.236692203616722;0.0203465305545822;-11.6330498205463;2.79914668499729e-31;2015.96827450429;4.28047253415115;0.789234174060304;0.946205207895362;0.937430945420979;0.955061596613118;1.03680444147615;Pippip_sorting_60_RP50_PF50_Coefs.csv
year;-0.108882127384189;0.0127053273118872;-8.56980105363499;1.03663972965107e-17;2015.59041942605;4.26202702063452;0.896836123688034;0.974776535238898;0.969097759794572;0.980488587502019;1.0062300720464;Pippip_sorting_custom_Coefs.csv
year;-0.0615846346268781;0.0855493368316197;-0.719872729675164;0.471603359808518;2017.2866927593;3.70941033086356;0.940273362686521;0.983534787408969;0.940066651116813;1.02901286509248;1.23552490538076;Pippip_sorting_customARA_Coefs.csv
year;0.0508159944230989;0.0315047893625174;1.6129609323323;0.106752995767358;2016.05134424904;3.29438980040991;1.05212927781585;1.01554458914652;0.996687052924103;1.03475891406339;1.05614426752385;Pippip_sorting_customBRETAGNE_Coefs.csv
year;-0.109050715319696;0.019989764171498;-5.45532775595139;4.88825956103585e-08;2015.01417570879;4.52036742386042;0.896684940681627;0.976164361643853;0.967740247162962;0.984661807480957;1.00131180924438;Pippip_sorting_customCENTRE_Coefs.csv
year;-0.438575989151614;0.0562069106244361;-7.8028837429279;6.05082882723969e-15;2016.31732867743;3.7939449604736;0.644954189234333;0.89083243518485;0.865337563776357;0.917078445218713;1.02061840868736;Pippip_sorting_customHDF_Coefs.csv
year;-0.215148254010047;0.0200484219025229;-10.7314308854889;7.24652774505859e-27;2013.2139561707;4.30956022024711;0.806421876037702;0.951302213033328;0.942667748445417;0.960015765909601;1.01389712063497;Pippip_sorting_customILE-DE-FRANCE_Coefs.csv
year;0.0156642044027818;0.0205582230713138;0.76194349815374;0.446093727207059;2013.43108384458;4.33591732648538;1.01578753114958;1.00361919567746;0.994335834228061;1.01298922884967;1.01000609582481;Pippip_sorting_customNORMANDIE_Coefs.csv
year;-0.027252779673429;0.0593043930167761;-0.459540656047516;0.64584596349451;2017.30296479308;3.14178669566807;0.973115226682662;0.991363219714317;0.955356613757191;1.02872688507092;1.05223646539421;Pippip_sorting_customOCCITANIE_Coefs.csv
year;-0.274704797266167;0.130248575051037;-2.10908101803437;0.0349375890186247;2017.75625446748;3.10773215104046;0.75979638409187;0.91540016112862;0.84321080610805;0.993769824727469;1.10295406719374;Pippip_sorting_customPACA_Coefs.csv
year;0.158679275953294;0.0879009132949112;1.80520622602541;0.0710424170410323;2015.02473122593;4.55714780941142;1.17196200999954;1.03543317525443;0.997019393339953;1.07532698719724;1.09156835507913;Pippyg_sorting_0_Coefs.csv
year;0.124018082109873;0.0824880959502108;1.5034664175632;0.132718810586435;2015.5914490876;4.26057859697465;1.1320363404196;1.0295360587149;0.991200795738687;1.06935396011692;1.09300848573164;Pippyg_sorting_23_Coefs.csv
year;0.122293993960005;0.0825406273731475;1.48162181282124;0.138440951705447;2015.59041942605;4.26202702063452;1.13008629149102;1.02910949160133;0.990778954243084;1.06892293297957;1.09344562559802;Pippyg_sorting_45_Coefs.csv
year;0.0380578023588756;0.0968025328265657;0.393148828316932;0.694209561883378;2015.96827450429;4.28047253415115;1.03879127572929;1.00893067087405;0.965187018031332;1.05465684847961;2.87904611145054;Pippyg_sorting_custom_Coefs.csv
year;-0.340604904180762;0.183424737393646;-1.85691913217678;0.0633226601587669;2016.30854392298;3.21461690435659;0.711339900113983;0.899465075506671;0.804294483930877;1.00589701685154;946088017.596655;Pippyg_sorting_customBRETAGNE_Coefs.csv
year;-0.285561009231196;0.12616575556229;-2.26337969410575;0.0236122933945758;2017.56167284277;2.98067654074819;0.751592485699825;0.908642008963427;0.83630220973294;0.987239171252154;2.0051049951687;Pippyg_sorting_customOCCITANIE_Coefs.csv
year;0.336597240370439;0.0674356545259497;4.99138390124046;5.99482120580244e-07;2015.02473122593;4.55714780941142;1.40017501618753;1.07665755226132;1.04587962132908;1.10834120983088;1.04178461382174;Pleaur_sorting_0_Coefs.csv
year;0.117247537508681;0.0673490990137954;1.7408924428917;0.0817024336276385;2015.5914490876;4.26057859697465;1.12439772585657;1.0279013079168;0.99654301563668;1.06024635388371;1.04039281178456;Pleaur_sorting_23_Coefs.csv
